Date,State/UnionTerritory,Cured
22/07/20,Madhya Pradesh,16257
22/07/20,Maharashtra,182217
22/07/20,Manipur,1400
22/07/20,Meghalaya,70
22/07/20,Mizoram,168
22/07/20,Nagaland,485
22/07/20,Odisha,13310
22/07/20,Puducherry,1318
22/07/20,Punjab,7389
22/07/20,Rajasthan,22744
22/07/20,Sikkim,108
22/07/20,Tamil Nadu,126670
22/07/20,Telangana,37385
22/07/20,Tripura,1926
22/07/20,Uttarakhand,3297
22/07/20,Uttar Pradesh,31855
22/07/20,West Bengal,28035
23/07/20,Andaman and Nicobar Islands,163
23/07/20,Andhra Pradesh,32127
23/07/20,Arunachal Pradesh,314
23/07/20,Assam,18033
23/07/20,Bihar,19646
23/07/20,Chandigarh,526
23/07/20,Chhattisgarh,4230
23/07/20,Dadra and Nagar Haveli and Daman and Diu,474
23/07/20,Delhi,107650
23/07/20,Goa,2541
23/07/20,Gujarat,37260
23/07/20,Haryana,21697
23/07/20,Himachal Pradesh,1105
23/07/20,Jammu and Kashmir,8607
23/07/20,Jharkhand,3024
23/07/20,Karnataka,27239
23/07/20,Kerala,6162
23/07/20,Ladakh,1018
23/07/20,Madhya Pradesh,16836
23/07/20,Maharashtra,187769
23/07/20,Manipur,1428
23/07/20,Meghalaya,77
23/07/20,Mizoram,179
23/07/20,Nagaland,486
23/07/20,Odisha,13750
23/07/20,Puducherry,1369
23/07/20,Punjab,7641
23/07/20,Rajasthan,23364
23/07/20,Sikkim,112
23/07/20,Tamil Nadu,131583
23/07/20,Telangana,37666
23/07/20,Tripura,2032
23/07/20,Uttarakhand,3349
23/07/20,Uttar Pradesh,33500
23/07/20,West Bengal,29650
24/07/20,Andaman and Nicobar Islands,170
24/07/20,Andhra Pradesh,37555
24/07/20,Arunachal Pradesh,334
24/07/20,Assam,20699
24/07/20,Bihar,20769
24/07/20,Chandigarh,531
24/07/20,Chhattisgarh,4377
24/07/20,Dadra and Nagar Haveli and Daman and Diu,489
24/07/20,Delhi,109065
24/07/20,Goa,2655
24/07/20,Gujarat,37978
24/07/20,Haryana,22249
24/07/20,Himachal Pradesh,1136
24/07/20,Jammu and Kashmir,8709
24/07/20,Jharkhand,3174
24/07/20,Karnataka,29310
24/07/20,Kerala,6594
24/07/20,Ladakh,1025
24/07/20,Madhya Pradesh,17359
24/07/20,Maharashtra,194253
24/07/20,Manipur,1466
24/07/20,Meghalaya,78
24/07/20,Mizoram,183
24/07/20,Nagaland,530
24/07/20,Odisha,14393
24/07/20,Puducherry,1400
24/07/20,Punjab,7741
24/07/20,Rajasthan,23815
24/07/20,Sikkim,122
24/07/20,Tamil Nadu,136793
24/07/20,Telangana,39327
24/07/20,Tripura,2072
24/07/20,Uttarakhand,3399
24/07/20,Uttar Pradesh,35803
24/07/20,West Bengal,31656
25/07/20,Andaman and Nicobar Islands,174
25/07/20,Andhra Pradesh,39935
25/07/20,Arunachal Pradesh,392
25/07/20,Assam,21761
25/07/20,Bihar,22343
25/07/20,Chandigarh,535
25/07/20,Chhattisgarh,4567
25/07/20,Dadra and Nagar Haveli and Daman and Diu,512
25/07/20,Delhi,110931
25/07/20,Goa,2865
25/07/20,Gujarat,38849
25/07/20,Haryana,22953
25/07/20,Himachal Pradesh,1145
25/07/20,Jammu and Kashmir,9217
25/07/20,Jharkhand,3307
25/07/20,Karnataka,31347
25/07/20,Kerala,7562
25/07/20,Ladakh,1035
25/07/20,Madhya Pradesh,17866
25/07/20,Maharashtra,199967
25/07/20,Manipur,1491
25/07/20,Meghalaya,87
25/07/20,Mizoram,183
25/07/20,Nagaland,537
25/07/20,Odisha,15201
25/07/20,Puducherry,1483
25/07/20,Punjab,8096
25/07/20,Rajasthan,24547
25/07/20,Sikkim,142
25/07/20,Tamil Nadu,143297
25/07/20,Telangana,40334
25/07/20,Tripura,2131
25/07/20,Uttarakhand,3399
25/07/20,Uttar Pradesh,37712
25/07/20,West Bengal,33529
26/07/20,Andaman and Nicobar Islands,176
26/07/20,Andhra Pradesh,43255
26/07/20,Arunachal Pradesh,428
26/07/20,Assam,23055
26/07/20,Bihar,24053
26/07/20,Chandigarh,555
26/07/20,Chhattisgarh,4683
26/07/20,Dadra and Nagar Haveli and Daman and Diu,530
26/07/20,Delhi,113068
26/07/20,Goa,3047
26/07/20,Gujarat,39631
26/07/20,Haryana,23654
26/07/20,Himachal Pradesh,1173
26/07/20,Jammu and Kashmir,9517
26/07/20,Jharkhand,3425
26/07/20,Karnataka,33750
26/07/20,Kerala,8611
26/07/20,Ladakh,1057
26/07/20,Madhya Pradesh,18488
26/07/20,Maharashtra,207194
26/07/20,Manipur,1524
26/07/20,Meghalaya,94
26/07/20,Mizoram,183
26/07/20,Nagaland,541
26/07/20,Odisha,15929
26/07/20,Puducherry,1561
26/07/20,Punjab,8297
26/07/20,Rajasthan,25306
26/07/20,Sikkim,142
26/07/20,Tamil Nadu,151055
26/07/20,Telangana***,40334
26/07/20,Tripura,2209
26/07/20,Uttarakhand,3495
26/07/20,Uttar Pradesh,39903
26/07/20,West Bengal,35654
27/07/20,Andaman and Nicobar Islands,182
27/07/20,Andhra Pradesh,46301
27/07/20,Arunachal Pradesh,505
27/07/20,Assam,24040
27/07/20,Bihar,25815
27/07/20,Chandigarh,572
27/07/20,Chhattisgarh,4944
27/07/20,Dadra and Nagar Haveli and Daman and Diu,550
27/07/20,Delhi,114875
27/07/20,Goa,3277
27/07/20,Gujarat,40365
27/07/20,Haryana,24384
27/07/20,Himachal Pradesh,1198
27/07/20,Jammu and Kashmir,9928
27/07/20,Jharkhand,3704
27/07/20,Karnataka,35838
27/07/20,Kerala,9300
27/07/20,Ladakh,1063
27/07/20,Madhya Pradesh,19132
27/07/20,Maharashtra,213238
27/07/20,Manipur,1554
27/07/20,Meghalaya,135
27/07/20,Mizoram,193
27/07/20,Nagaland,549
27/07/20,Odisha,16793
27/07/20,Puducherry,1645
27/07/20,Punjab,8810
27/07/20,Rajasthan,25353
27/07/20,Sikkim,148
27/07/20,Tamil Nadu,156526
27/07/20,Telangana,41332
27/07/20,Tripura,2361
27/07/20,Uttarakhand,3566
27/07/20,Uttar Pradesh,41641
27/07/20,West Bengal,37751
28/07/20,Andaman and Nicobar Islands,192
28/07/20,Andhra Pradesh,49558
28/07/20,Arunachal Pradesh,574
28/07/20,Assam,25402
28/07/20,Bihar,27530
28/07/20,Chandigarh,575
28/07/20,Chhattisgarh,5172
28/07/20,Dadra and Nagar Haveli and Daman and Diu,564
28/07/20,Delhi,116372
28/07/20,Goa,3410
28/07/20,Gujarat,41380
28/07/20,Haryana,25046
28/07/20,Himachal Pradesh,1216
28/07/20,Jammu and Kashmir,10402
28/07/20,Jharkhand,3770
28/07/20,Karnataka,37685
28/07/20,Kerala,10045
28/07/20,Ladakh,1066
28/07/20,Madhya Pradesh,19791
28/07/20,Maharashtra,221944
28/07/20,Manipur,1596
28/07/20,Meghalaya,186
28/07/20,Mizoram,193
28/07/20,Nagaland,569
28/07/20,Odisha,17374
28/07/20,Puducherry,1720
28/07/20,Punjab,9064
28/07/20,Rajasthan,26123
28/07/20,Sikkim,174
28/07/20,Tamil Nadu,162249
28/07/20,Telengana,42909
28/07/20,Tripura,2467
28/07/20,Uttarakhand,3675
28/07/20,Uttar Pradesh,42833
28/07/20,West Bengal,39917
29/07/20,Andaman and Nicobar Islands,196
29/07/20,Andhra Pradesh,52622
29/07/20,Arunachal Pradesh,617
29/07/20,Assam,26618
29/07/20,Bihar,28856
29/07/20,Chandigarh,599
29/07/20,Chhattisgarh,5439
29/07/20,Dadra and Nagar Haveli and Daman and Diu,596
29/07/20,Delhi,117507
29/07/20,Goa,3595
29/07/20,Gujarat,42412
29/07/20,Haryana,25758
29/07/20,Himachal Pradesh,1234
29/07/20,Jammu and Kashmir,10885
29/07/20,Jharkhand,3868
29/07/20,Karnataka,40504
29/07/20,Kerala,10724
29/07/20,Ladakh,1067
29/07/20,Madhya Pradesh,20343
29/07/20,Maharashtra,232277
29/07/20,Manipur,1612
29/07/20,Meghalaya,194
29/07/20,Mizoram,198
29/07/20,Nagaland,577
29/07/20,Odisha,18061
29/07/20,Puducherry,1782
29/07/20,Punjab,9752
29/07/20,Rajasthan,27202
29/07/20,Sikkim,186
29/07/20,Tamil Nadu,166956
29/07/20,Telengana***,42909
29/07/20,Tripura,2621
29/07/20,Uttarakhand,3720
29/07/20,Uttar Pradesh,44520
29/07/20,West Bengal,42022
30/07/20,Andaman and Nicobar Islands,201
30/07/20,Andhra Pradesh,55406
30/07/20,Arunachal Pradesh,677
30/07/20,Assam,27832
30/07/20,Bihar,30320
30/07/20,Chandigarh,611
30/07/20,Chhattisgarh,5636
30/07/20,Dadra and Nagar Haveli and Daman and Diu,648
30/07/20,Delhi,118633
30/07/20,Goa,3784
30/07/20,Gujarat,43195
30/07/20,Haryana,26420
30/07/20,Himachal Pradesh,1332
30/07/20,Jammu and Kashmir,11322
30/07/20,Jharkhand,4035
30/07/20,Karnataka,42901
30/07/20,Kerala,11365
30/07/20,Ladakh,1080
30/07/20,Madhya Pradesh,20934
30/07/20,Maharashtra,239755
30/07/20,Manipur,1639
30/07/20,Meghalaya,207
30/07/20,Mizoram,215
30/07/20,Nagaland,595
30/07/20,Odisha,18939
30/07/20,Puducherry,1874
30/07/20,Punjab,10213
30/07/20,Rajasthan,27569
30/07/20,Sikkim,198
30/07/20,Tamil Nadu,172883
30/07/20,Telengana,43751
30/07/20,Tripura,2678
30/07/20,Uttarakhand,3811
30/07/20,Uttar Pradesh,45807
30/07/20,West Bengal,44116
31/07/20,Andaman and Nicobar Islands,201
31/07/20,Andhra Pradesh,60024
31/07/20,Arunachal Pradesh,827
31/07/20,Assam,29080
31/07/20,Bihar,31350
31/07/20,Chandigarh,647
31/07/20,Chhattisgarh,5921
31/07/20,Dadra and Nagar Haveli and Daman and Diu,668
31/07/20,Delhi,119724
31/07/20,Goa,4005
31/07/20,Gujarat,44074
31/07/20,Haryana,27340
31/07/20,Himachal Pradesh,1387
31/07/20,Jammu and Kashmir,11842
31/07/20,Jharkhand,4176
31/07/20,Karnataka,46694
31/07/20,Kerala,12159
31/07/20,Ladakh,1094
31/07/20,Madhya Pradesh,21657
31/07/20,Maharashtra,248615
31/07/20,Manipur,1672
31/07/20,Meghalaya,210
31/07/20,Mizoram,234
31/07/20,Nagaland,625
31/07/20,Odisha,19746
31/07/20,Puducherry,1958
31/07/20,Punjab,10509
31/07/20,Rajasthan,28385
31/07/20,Sikkim,214
31/07/20,Tamil Nadu,178178
31/07/20,Telengana,44572
31/07/20,Tripura,2962
31/07/20,Uttarakhand,3996
31/07/20,Uttar Pradesh,46803
31/07/20,West Bengal,46256
1/8/2020,Andaman and Nicobar Islands,214
1/8/2020,Andhra Pradesh,63864
1/8/2020,Arunachal Pradesh,918
1/8/2020,Assam,30357
1/8/2020,Bihar,33358
1/8/2020,Chandigarh,667
1/8/2020,Chhattisgarh,6230
1/8/2020,Dadra and Nagar Haveli and Daman and Diu,686
1/8/2020,Delhi,120930
1/8/2020,Goa,4211
1/8/2020,Gujarat,44907
1/8/2020,Haryana,28227
1/8/2020,Himachal Pradesh,1459
1/8/2020,Jammu and Kashmir,12217
1/8/2020,Jharkhand,4314
1/8/2020,Karnataka,49788
1/8/2020,Kerala,13023
1/8/2020,Ladakh,1095
1/8/2020,Madhya Pradesh,22271
1/8/2020,Maharashtra,256158
1/8/2020,Manipur,1689
1/8/2020,Meghalaya,215
1/8/2020,Mizoram,247
1/8/2020,Nagaland,635
1/8/2020,Odisha,20518
1/8/2020,Puducherry,2100
1/8/2020,Punjab,10734
1/8/2020,Rajasthan,29035
1/8/2020,Sikkim,231
1/8/2020,Tamil Nadu,183956
1/8/2020,Telengana,45388
1/8/2020,Tripura,3327
1/8/2020,Uttarakhand,4168
1/8/2020,Uttar Pradesh,48863
1/8/2020,West Bengal,48374
2/8/2020,Andaman and Nicobar Islands,226
2/8/2020,Andhra Pradesh,76614
2/8/2020,Arunachal Pradesh,969
2/8/2020,Assam,31442
2/8/2020,Bihar,34994
2/8/2020,Chandigarh,683
2/8/2020,Chhattisgarh,6610
2/8/2020,Dadra and Nagar Haveli and Daman and Diu,725
2/8/2020,Delhi,122131
2/8/2020,Goa,4438
2/8/2020,Gujarat,45699
2/8/2020,Haryana,29080
2/8/2020,Himachal Pradesh,1502
2/8/2020,Jammu and Kashmir,12871
2/8/2020,Jharkhand,4513
2/8/2020,Karnataka,53648
2/8/2020,Kerala,13775
2/8/2020,Ladakh,1108
2/8/2020,Madhya Pradesh,22969
2/8/2020,Maharashtra,266883
2/8/2020,Manipur,1699
2/8/2020,Meghalaya,252
2/8/2020,Mizoram,253
2/8/2020,Nagaland,640
2/8/2020,Odisha,21274
2/8/2020,Puducherry,2198
2/8/2020,Punjab,11075
2/8/2020,Rajasthan,29977
2/8/2020,Sikkim,269
2/8/2020,Tamil Nadu,190966
2/8/2020,Telengana,46502
2/8/2020,Tripura,3463
2/8/2020,Uttarakhand,4330
2/8/2020,Uttar Pradesh,51334
2/8/2020,West Bengal,50517
3/8/2020,Andaman and Nicobar Islands,242
3/8/2020,Andhra Pradesh,82886
3/8/2020,Arunachal Pradesh,996
3/8/2020,Assam,32384
3/8/2020,Bihar,36389
3/8/2020,Chandigarh,698
3/8/2020,Chhattisgarh,6991
3/8/2020,Dadra and Nagar Haveli and Daman and Diu,766
3/8/2020,Delhi,123317
3/8/2020,Goa,4668
3/8/2020,Gujarat,46504
3/8/2020,Haryana,29690
3/8/2020,Himachal Pradesh,1559
3/8/2020,Jammu and Kashmir,13127
3/8/2020,Jharkhand,4682
3/8/2020,Karnataka,57725
3/8/2020,Kerala,14463
3/8/2020,Ladakh,1108
3/8/2020,Madhya Pradesh,23550
3/8/2020,Maharashtra,276809
3/8/2020,Manipur,1737
3/8/2020,Meghalaya,264
3/8/2020,Mizoram,258
3/8/2020,Nagaland,648
3/8/2020,Odisha,21955
3/8/2020,Puducherry,2309
3/8/2020,Punjab,11466
3/8/2020,Rajasthan,30710
3/8/2020,Sikkim,289
3/8/2020,Tamil Nadu,196483
3/8/2020,Telengana,47590
3/8/2020,Tripura,3605
3/8/2020,Uttarakhand,4437
3/8/2020,Uttar Pradesh,53168
3/8/2020,West Bengal,52730
4/8/2020,Andaman and Nicobar Islands,263
4/8/2020,Andhra Pradesh,88672
4/8/2020,Arunachal Pradesh,1063
4/8/2020,Assam,33428
4/8/2020,Bihar,38228
4/8/2020,Chandigarh,706
4/8/2020,Chhattisgarh,7256
4/8/2020,Dadra and Nagar Haveli and Daman and Diu,860
4/8/2020,Delhi,124254
4/8/2020,Goa,4876
4/8/2020,Gujarat,47478
4/8/2020,Haryana,30470
4/8/2020,Himachal Pradesh,1658
4/8/2020,Jammu and Kashmir,14032
4/8/2020,Jharkhand,4792
4/8/2020,Karnataka,62500
4/8/2020,Kerala,15278
4/8/2020,Ladakh,1109
4/8/2020,Madhya Pradesh,24099
4/8/2020,Maharashtra,287030
4/8/2020,Manipur,1766
4/8/2020,Meghalaya,264
4/8/2020,Mizoram,266
4/8/2020,Nagaland,657
4/8/2020,Odisha,23074
4/8/2020,Puducherry,2411
4/8/2020,Punjab,11882
4/8/2020,Rajasthan,31458
4/8/2020,Sikkim,297
4/8/2020,Tamil Nadu,202283
4/8/2020,Telengana,49675
4/8/2020,Tripura,3675
4/8/2020,Uttarakhand,4538
4/8/2020,Uttar Pradesh,55393
4/8/2020,West Bengal,54818
5/8/2020,Andaman and Nicobar Islands,277
5/8/2020,Andhra Pradesh,95625
5/8/2020,Arunachal Pradesh,1105
5/8/2020,Assam,34421
5/8/2020,Bihar,40348
5/8/2020,Chandigarh,715
5/8/2020,Chhattisgarh,7613
5/8/2020,Dadra and Nagar Haveli and Daman and Diu,919
5/8/2020,Delhi,125226
5/8/2020,Goa,5114
5/8/2020,Gujarat,48376
5/8/2020,Haryana,31226
5/8/2020,Himachal Pradesh,1710
5/8/2020,Jammu and Kashmir,14856
5/8/2020,Jharkhand,5164
5/8/2020,Karnataka,69272
5/8/2020,Kerala,16299
5/8/2020,Ladakh,1127
5/8/2020,Madhya Pradesh,25414
5/8/2020,Maharashtra,299356
5/8/2020,Manipur,1814
5/8/2020,Meghalaya,330
5/8/2020,Mizoram,282
5/8/2020,Nagaland,659
5/8/2020,Odisha,24483
5/8/2020,Puducherry,2537
5/8/2020,Punjab,12491
5/8/2020,Rajasthan,32832
5/8/2020,Sikkim,299
5/8/2020,Tamil Nadu,208784
5/8/2020,Telengana,50814
5/8/2020,Tripura,3725
5/8/2020,Uttarakhand,4847
5/8/2020,Uttar Pradesh,57271
5/8/2020,West Bengal,56884
6/8/2020,Andaman and Nicobar Islands,326
6/8/2020,Andhra Pradesh,104354
6/8/2020,Arunachal Pradesh,1210
6/8/2020,Assam,35892
6/8/2020,Bihar,42414
6/8/2020,Chandigarh,715
6/8/2020,Chhattisgarh,7871
6/8/2020,Dadra and Nagar Haveli and Daman and Diu,960
6/8/2020,Delhi,126116
6/8/2020,Goa,5287
6/8/2020,Gujarat,49433
6/8/2020,Haryana,31960
6/8/2020,Himachal Pradesh,1762
6/8/2020,Jammu and Kashmir,15244
6/8/2020,Jharkhand,5703
6/8/2020,Karnataka,74679
6/8/2020,Kerala,17533
6/8/2020,Ladakh,1164
6/8/2020,Madhya Pradesh,26064
6/8/2020,Maharashtra,305521
6/8/2020,Manipur,1862
6/8/2020,Meghalaya,330
6/8/2020,Mizoram,286
6/8/2020,Nagaland,685
6/8/2020,Odisha,25738
6/8/2020,Puducherry,2668
6/8/2020,Punjab,12943
6/8/2020,Rajasthan,33849
6/8/2020,Sikkim,303
6/8/2020,Tamil Nadu,214815
6/8/2020,Telengana,52103
6/8/2020,Tripura,3793
6/8/2020,Uttarakhand,5233
6/8/2020,Uttar Pradesh,60558
6/8/2020,West Bengal,58962
7/8/2020,Andaman and Nicobar Islands,355
7/8/2020,Andhra Pradesh,112870
7/8/2020,Arunachal Pradesh,1245
7/8/2020,Assam,37224
7/8/2020,Bihar,43537
7/8/2020,Chandigarh,777
7/8/2020,Chhattisgarh,8088
7/8/2020,Dadra and Nagar Haveli and Daman and Diu,973
7/8/2020,Delhi,127124
7/8/2020,Goa,5453
7/8/2020,Gujarat,50350
7/8/2020,Haryana,32640
7/8/2020,Himachal Pradesh,1865
7/8/2020,Jammu and Kashmir,15708
7/8/2020,Jharkhand,6594
7/8/2020,Karnataka,80281
7/8/2020,Kerala,18333
7/8/2020,Ladakh,1177
7/8/2020,Madhya Pradesh,26902
7/8/2020,Maharashtra,316375
7/8/2020,Manipur,1905
7/8/2020,Meghalaya,345
7/8/2020,Mizoram,288
7/8/2020,Nagaland,819
7/8/2020,Odisha,26888
7/8/2020,Puducherry,2808
7/8/2020,Punjab,13659
7/8/2020,Rajasthan,35131
7/8/2020,Sikkim,353
7/8/2020,Tamil Nadu,221087
7/8/2020,Telengana,53239
7/8/2020,Tripura,3860
7/8/2020,Uttarakhand,5427
7/8/2020,Uttar Pradesh,63402
7/8/2020,West Bengal,61023
8/8/2020,Andaman and Nicobar Islands,425
8/8/2020,Andhra Pradesh,120464
8/8/2020,Arunachal Pradesh,1326
8/8/2020,Assam,38809
8/8/2020,Bihar,44482
8/8/2020,Chandigarh,820
8/8/2020,Chhattisgarh,8319
8/8/2020,Dadra and Nagar Haveli and Daman and Diu,1014
8/8/2020,Delhi,128232
8/8/2020,Goa,5595
8/8/2020,Gujarat,51720
8/8/2020,Haryana,33444
8/8/2020,Himachal Pradesh,1954
8/8/2020,Jammu and Kashmir,16218
8/8/2020,Jharkhand,7391
8/8/2020,Karnataka,84232
8/8/2020,Kerala,19147
8/8/2020,Ladakh,1194
8/8/2020,Madhya Pradesh,27621
8/8/2020,Maharashtra,327281
8/8/2020,Manipur,1926
8/8/2020,Meghalaya,411
8/8/2020,Mizoram,289
8/8/2020,Nagaland,824
8/8/2020,Odisha,28698
8/8/2020,Puducherry,2914
8/8/2020,Punjab,14040
8/8/2020,Rajasthan,36195
8/8/2020,Sikkim,406
8/8/2020,Tamil Nadu,227575
8/8/2020,Telengana,54330
8/8/2020,Tripura,4084
8/8/2020,Uttarakhand,5731
8/8/2020,Uttar Pradesh,66834
8/8/2020,West Bengal,63060
9/8/2020,Andaman and Nicobar Islands,500
9/8/2020,Andhra Pradesh,129615
9/8/2020,Arunachal Pradesh,1430
9/8/2020,Assam,40591
9/8/2020,Bihar,48243
9/8/2020,Chandigarh,872
9/8/2020,Chhattisgarh,8582
9/8/2020,Dadra and Nagar Haveli and Daman and Diu,1037
9/8/2020,Delhi,129362
9/8/2020,Goa,5802
9/8/2020,Gujarat,52855
9/8/2020,Haryana,34031
9/8/2020,Himachal Pradesh,2081
9/8/2020,Jammu and Kashmir,16667
9/8/2020,Jharkhand,8123
9/8/2020,Karnataka,89238
9/8/2020,Kerala,20862
9/8/2020,Ladakh,1214
9/8/2020,Madhya Pradesh,28353
9/8/2020,Maharashtra,338362
9/8/2020,Manipur,1927
9/8/2020,Meghalaya,423
9/8/2020,Mizoram,296
9/8/2020,Nagaland,896
9/8/2020,Odisha,30242
9/8/2020,Puducherry,3054
9/8/2020,Punjab,14880
9/8/2020,Rajasthan,37163
9/8/2020,Sikkim,470
9/8/2020,Tamil Nadu,232618
9/8/2020,Telengana,55999
9/8/2020,Tripura,4176
9/8/2020,Uttarakhand,5963
9/8/2020,Uttar Pradesh,69833
9/8/2020,West Bengal,65124
10/8/2020,Andaman and Nicobar Islands,648
10/8/2020,Andhra Pradesh,138712
10/8/2020,Arunachal Pradesh,1482
10/8/2020,Assam,42325
10/8/2020,Bihar,51158
10/8/2020,Chandigarh,904
10/8/2020,Chhattisgarh,8809
10/8/2020,Dadra and Nagar Haveli and Daman and Diu,1121
10/8/2020,Delhi,130587
10/8/2020,Goa,5995
10/8/2020,Gujarat,54166
10/8/2020,Haryana,34781
10/8/2020,Himachal Pradesh,2181
10/8/2020,Jammu and Kashmir,17003
10/8/2020,Jharkhand,8838
10/8/2020,Karnataka,93908
10/8/2020,Kerala,21832
10/8/2020,Ladakh,1222
10/8/2020,Madhya Pradesh,29020
10/8/2020,Maharashtra,351710
10/8/2020,Manipur,2044
10/8/2020,Meghalaya,490
10/8/2020,Mizoram,298
10/8/2020,Nagaland,904
10/8/2020,Odisha,31785
10/8/2020,Puducherry,3201
10/8/2020,Punjab,15319
10/8/2020,Rajasthan,38235
10/8/2020,Sikkim,494
10/8/2020,Tamil Nadu,238638
10/8/2020,Telengana,57586
10/8/2020,Tripura,4443
10/8/2020,Uttarakhand,6134
10/8/2020,Uttar Pradesh,72650
10/8/2020,West Bengal,67120
11/8/2020,Andaman and Nicobar Islands,709
11/8/2020,Andhra Pradesh,145636
11/8/2020,Arunachal Pradesh,1592
11/8/2020,Assam,43586
11/8/2020,Bihar,54088
11/8/2020,Chandigarh,1004
11/8/2020,Chhattisgarh,9013
11/8/2020,Dadra and Nagar Haveli and Daman and Diu,1167
11/8/2020,Delhi,131657
11/8/2020,Goa,6208
11/8/2020,Gujarat,55304
11/8/2020,Haryana,35492
11/8/2020,Himachal Pradesh,2205
11/8/2020,Jammu and Kashmir,17375
11/8/2020,Jharkhand,9724
11/8/2020,Karnataka,99126
11/8/2020,Kerala,22616
11/8/2020,Ladakh,1237
11/8/2020,Madhya Pradesh,29674
11/8/2020,Maharashtra,358421
11/8/2020,Manipur,2122
11/8/2020,Meghalaya,498
11/8/2020,Mizoram,323
11/8/2020,Nagaland,973
11/8/2020,Odisha,33021
11/8/2020,Puducherry,3355
11/8/2020,Punjab,15735
11/8/2020,Rajasthan,39060
11/8/2020,Sikkim,510
11/8/2020,Tamil Nadu,244675
11/8/2020,Telengana,59374
11/8/2020,Tripura,4656
11/8/2020,Uttarakhand,6301
11/8/2020,Uttar Pradesh,76724
11/8/2020,West Bengal,70328
12/8/2020,Andaman and Nicobar Islands,749
12/8/2020,Andhra Pradesh,154749
12/8/2020,Arunachal Pradesh,1634
12/8/2020,Assam,45073
12/8/2020,Bihar,56709
12/8/2020,Chandigarh,1015
12/8/2020,Chhattisgarh,9239
12/8/2020,Dadra and Nagar Haveli and Daman and Diu,1209
12/8/2020,Delhi,132384
12/8/2020,Goa,6480
12/8/2020,Gujarat,56444
12/8/2020,Haryana,36082
12/8/2020,Himachal Pradesh,2273
12/8/2020,Jammu and Kashmir,17979
12/8/2020,Jharkhand,10375
12/8/2020,Karnataka,105599
12/8/2020,Kerala,24042
12/8/2020,Ladakh,1255
12/8/2020,Madhya Pradesh,30596
12/8/2020,Maharashtra,368435
12/8/2020,Manipur,2128
12/8/2020,Meghalaya,509
12/8/2020,Mizoram,323
12/8/2020,Nagaland,991
12/8/2020,Odisha,34806
12/8/2020,Puducherry,3532
12/8/2020,Punjab,16790
12/8/2020,Rajasthan,40399
12/8/2020,Sikkim,534
12/8/2020,Tamil Nadu,250680
12/8/2020,Telengana,61294
12/8/2020,Tripura,4838
12/8/2020,Uttarakhand,6470
12/8/2020,Uttar Pradesh,80589
12/8/2020,West Bengal,73395
13/08/20,Andaman and Nicobar Islands,829
13/08/20,Andhra Pradesh,161425
13/08/20,Arunachal Pradesh,1659
13/08/20,Assam,47209
13/08/20,Bihar,59786
13/08/20,Chandigarh,1023
13/08/20,Chhattisgarh,9508
13/08/20,Dadra and Nagar Haveli and Daman and Diu,1248
13/08/20,Delhi,133405
13/08/20,Goa,6641
13/08/20,Gujarat,57421
13/08/20,Haryana,36694
13/08/20,Himachal Pradesh,2362
13/08/20,Jammu and Kashmir,18523
13/08/20,Jharkhand,10815
13/08/20,Karnataka,112633
13/08/20,Kerala,24922
13/08/20,Ladakh,1274
13/08/20,Madhya Pradesh,31239
13/08/20,Maharashtra,381843
13/08/20,Manipur,2231
13/08/20,Meghalaya,517
13/08/20,Mizoram,330
13/08/20,Nagaland,1113
13/08/20,Odisha,36479
13/08/20,Puducherry,3676
13/08/20,Punjab,17212
13/08/20,Rajasthan,41648
13/08/20,Sikkim,550
13/08/20,Tamil Nadu,256313
13/08/20,Telengana,63074
13/08/20,Tripura,4912
13/08/20,Uttarakhand,6687
13/08/20,Uttar Pradesh,84661
13/08/20,West Bengal,76120
14/08/20,Andaman and Nicobar Islands,924
14/08/20,Andhra Pradesh,170984
14/08/20,Arunachal Pradesh,1718
14/08/20,Assam,49383
14/08/20,Bihar,62284
14/08/20,Chandigarh,1076
14/08/20,Chhattisgarh,9658
14/08/20,Dadra and Nagar Haveli and Daman and Diu,1292
14/08/20,Delhi,134318
14/08/20,Goa,6912
14/08/20,Gujarat,58467
14/08/20,Haryana,37486
14/08/20,Himachal Pradesh,2435
14/08/20,Jammu and Kashmir,19302
14/08/20,Jharkhand,12844
14/08/20,Karnataka,121242
14/08/20,Kerala,25688
14/08/20,Ladakh,1282
14/08/20,Madhya Pradesh,31835
14/08/20,Maharashtra,390958
14/08/20,Manipur,2295
14/08/20,Meghalaya,547
14/08/20,Mizoram,343
14/08/20,Nagaland,1139
14/08/20,Odisha,37901
14/08/20,Puducherry,3828
14/08/20,Punjab,17839
14/08/20,Rajasthan,41819
14/08/20,Sikkim,581
14/08/20,Tamil Nadu,261459
14/08/20,Telengana,64284
14/08/20,Tripura,5015
14/08/20,Uttarakhand,7014
14/08/20,Uttar Pradesh,88786
14/08/20,West Bengal,78617
15/08/20,Andaman and Nicobar Islands,1032
15/08/20,Andhra Pradesh,180703
15/08/20,Arunachal Pradesh,1750
15/08/20,Assam,51693
15/08/20,Bihar,64930
15/08/20,Chandigarh,1091
15/08/20,Chhattisgarh,9857
15/08/20,Dadra and Nagar Haveli and Daman and Diu,1331
15/08/20,Delhi,135108
15/08/20,Goa,7157
15/08/20,Gujarat,59538
15/08/20,Haryana,38348
15/08/20,Himachal Pradesh,2551
