Date,State/UnionTerritory,Deaths
11/5/2020,Bihar,6
11/5/2020,Chandigarh,2
11/5/2020,Chhattisgarh,0
11/5/2020,Dadar Nagar Haveli,0
11/5/2020,Delhi,73
11/5/2020,Goa,0
11/5/2020,Gujarat,493
11/5/2020,Haryana,10
11/5/2020,Himachal Pradesh,2
11/5/2020,Jammu and Kashmir,9
11/5/2020,Jharkhand,3
11/5/2020,Karnataka,31
11/5/2020,Kerala,4
11/5/2020,Ladakh,0
11/5/2020,Madhya Pradesh,215
11/5/2020,Maharashtra,832
11/5/2020,Manipur,0
11/5/2020,Meghalaya,1
11/5/2020,Mizoram,0
11/5/2020,Odisha,3
11/5/2020,Puducherry,0
11/5/2020,Punjab,31
11/5/2020,Rajasthan,107
11/5/2020,Tamil Nadu,47
11/5/2020,Telengana,30
11/5/2020,Tripura,0
11/5/2020,Uttarakhand,1
11/5/2020,Uttar Pradesh,74
11/5/2020,West Bengal,185
12/5/2020,Andaman and Nicobar Islands,0
12/5/2020,Andhra Pradesh,45
12/5/2020,Arunachal Pradesh,0
12/5/2020,Assam,2
12/5/2020,Bihar,6
12/5/2020,Chandigarh,2
12/5/2020,Chhattisgarh,0
12/5/2020,Dadar Nagar Haveli,0
12/5/2020,Delhi,73
12/5/2020,Goa,0
12/5/2020,Gujarat,513
12/5/2020,Haryana,11
12/5/2020,Himachal Pradesh,2
12/5/2020,Jammu and Kashmir,10
12/5/2020,Jharkhand,3
12/5/2020,Karnataka,31
12/5/2020,Kerala,4
12/5/2020,Ladakh,0
12/5/2020,Madhya Pradesh,221
12/5/2020,Maharashtra,868
12/5/2020,Manipur,0
12/5/2020,Meghalaya,1
12/5/2020,Mizoram,0
12/5/2020,Odisha,3
12/5/2020,Puducherry,0
12/5/2020,Punjab,31
12/5/2020,Rajasthan,113
12/5/2020,Tamil Nadu,53
12/5/2020,Telengana,30
12/5/2020,Tripura,0
12/5/2020,Uttarakhand,1
12/5/2020,Uttar Pradesh,80
12/5/2020,West Bengal,190
13/05/20,Andaman and Nicobar Islands,0
13/05/20,Andhra Pradesh,46
13/05/20,Arunachal Pradesh,0
13/05/20,Assam,2
13/05/20,Bihar,6
13/05/20,Chandigarh,3
13/05/20,Chhattisgarh,0
13/05/20,Dadar Nagar Haveli,0
13/05/20,Delhi,86
13/05/20,Goa,0
13/05/20,Gujarat,537
13/05/20,Haryana,11
13/05/20,Himachal Pradesh,2
13/05/20,Jammu and Kashmir,10
13/05/20,Jharkhand,3
13/05/20,Karnataka,31
13/05/20,Kerala,4
13/05/20,Ladakh,0
13/05/20,Madhya Pradesh,225
13/05/20,Maharashtra,921
13/05/20,Manipur,0
13/05/20,Meghalaya,1
13/05/20,Mizoram,0
13/05/20,Odisha,3
13/05/20,Puducherry,1
13/05/20,Punjab,32
13/05/20,Rajasthan,117
13/05/20,Tamil Nadu,61
13/05/20,Telengana,32
13/05/20,Tripura,0
13/05/20,Uttarakhand,1
13/05/20,Uttar Pradesh,82
13/05/20,West Bengal,198
14/05/20,Andaman and Nicobar Islands,0
14/05/20,Andhra Pradesh,47
14/05/20,Arunachal Pradesh,0
14/05/20,Assam,2
14/05/20,Bihar,7
14/05/20,Chandigarh,3
14/05/20,Chhattisgarh,0
14/05/20,Dadar Nagar Haveli,0
14/05/20,Delhi,106
14/05/20,Goa,0
14/05/20,Gujarat,566
14/05/20,Haryana,11
14/05/20,Himachal Pradesh,2
14/05/20,Jammu and Kashmir,11
14/05/20,Jharkhand,3
14/05/20,Karnataka,33
14/05/20,Kerala,4
14/05/20,Ladakh,0
14/05/20,Madhya Pradesh,232
14/05/20,Maharashtra,975
14/05/20,Manipur,0
14/05/20,Meghalaya,1
14/05/20,Mizoram,0
14/05/20,Odisha,3
14/05/20,Puducherry,1
14/05/20,Punjab,32
14/05/20,Rajasthan,121
14/05/20,Tamil Nadu,64
14/05/20,Telengana,34
14/05/20,Tripura,0
14/05/20,Uttarakhand,1
14/05/20,Uttar Pradesh,83
14/05/20,West Bengal,207
15/05/20,Andaman and Nicobar Islands,0
15/05/20,Andhra Pradesh,48
15/05/20,Arunachal Pradesh,0
15/05/20,Assam,2
15/05/20,Bihar,7
15/05/20,Chandigarh,3
15/05/20,Chhattisgarh,0
15/05/20,Dadar Nagar Haveli,0
15/05/20,Delhi,115
15/05/20,Goa,0
15/05/20,Gujarat,586
15/05/20,Haryana,11
15/05/20,Himachal Pradesh,2
15/05/20,Jammu and Kashmir,11
15/05/20,Jharkhand,3
15/05/20,Karnataka,35
15/05/20,Kerala,4
15/05/20,Ladakh,0
15/05/20,Madhya Pradesh,237
15/05/20,Maharashtra,1019
15/05/20,Manipur,0
15/05/20,Meghalaya,1
15/05/20,Mizoram,0
15/05/20,Odisha,3
15/05/20,Puducherry,1
15/05/20,Punjab,32
15/05/20,Rajasthan,125
15/05/20,Tamil Nadu,66
15/05/20,Telengana,34
15/05/20,Tripura,0
15/05/20,Uttarakhand,1
15/05/20,Uttar Pradesh,88
15/05/20,West Bengal,215
16/05/20,Andaman and Nicobar Islands,0
16/05/20,Andhra Pradesh,48
16/05/20,Arunachal Pradesh,0
16/05/20,Assam,2
16/05/20,Bihar,7
16/05/20,Chandigarh,3
16/05/20,Chhattisgarh,0
16/05/20,Dadar Nagar Haveli,0
16/05/20,Delhi,123
16/05/20,Goa,0
16/05/20,Gujarat,606
16/05/20,Haryana,11
16/05/20,Himachal Pradesh,3
16/05/20,Jammu and Kashmir,11
16/05/20,Jharkhand,3
16/05/20,Karnataka,36
16/05/20,Kerala,4
16/05/20,Ladakh,0
16/05/20,Madhya Pradesh,239
16/05/20,Maharashtra,1068
16/05/20,Manipur,0
16/05/20,Meghalaya,1
16/05/20,Mizoram,0
16/05/20,Odisha,3
16/05/20,Puducherry,1
16/05/20,Punjab,32
16/05/20,Rajasthan,125
16/05/20,Tamil Nadu,71
16/05/20,Telengana,34
16/05/20,Tripura,0
16/05/20,Uttarakhand,1
16/05/20,Uttar Pradesh,95
16/05/20,West Bengal,225
17/05/20,Andaman and Nicobar Islands,0
17/05/20,Andhra Pradesh,49
17/05/20,Arunachal Pradesh,0
17/05/20,Assam,2
17/05/20,Bihar,7
17/05/20,Chandigarh,3
17/05/20,Chhattisgarh,0
17/05/20,Dadar Nagar Haveli,0
17/05/20,Delhi,129
17/05/20,Goa,0
17/05/20,Gujarat,625
17/05/20,Haryana,13
17/05/20,Himachal Pradesh,3
17/05/20,Jammu and Kashmir,12
17/05/20,Jharkhand,3
17/05/20,Karnataka,36
17/05/20,Kerala,4
17/05/20,Ladakh,0
17/05/20,Madhya Pradesh,243
17/05/20,Maharashtra,1135
17/05/20,Manipur,0
17/05/20,Meghalaya,1
17/05/20,Mizoram,0
17/05/20,Odisha,3
17/05/20,Puducherry,1
17/05/20,Punjab,32
17/05/20,Rajasthan,126
17/05/20,Tamil Nadu,74
17/05/20,Telengana,34
17/05/20,Tripura,0
17/05/20,Uttarakhand,1
17/05/20,Uttar Pradesh,104
17/05/20,West Bengal,232
18/05/20,Andaman and Nicobar Islands,0
18/05/20,Andhra Pradesh,50
18/05/20,Arunachal Pradesh,0
18/05/20,Assam,2
18/05/20,Bihar,8
18/05/20,Chandigarh,3
18/05/20,Chhattisgarh,0
18/05/20,Dadar Nagar Haveli,0
18/05/20,Delhi,160
18/05/20,Goa,0
18/05/20,Gujarat,659
18/05/20,Haryana,14
18/05/20,Himachal Pradesh,3
18/05/20,Jammu and Kashmir,13
18/05/20,Jharkhand,3
18/05/20,Karnataka,37
18/05/20,Kerala,4
18/05/20,Ladakh,0
18/05/20,Madhya Pradesh,248
18/05/20,Maharashtra,1198
18/05/20,Manipur,0
18/05/20,Meghalaya,1
18/05/20,Mizoram,0
18/05/20,Odisha,4
18/05/20,Puducherry,1
18/05/20,Punjab,35
18/05/20,Rajasthan,131
18/05/20,Tamil Nadu,78
18/05/20,Telengana,34
18/05/20,Tripura,0
18/05/20,Uttarakhand,1
18/05/20,Uttar Pradesh,104
18/05/20,West Bengal,238
19/05/20,Andaman and Nicobar Islands,0
19/05/20,Andhra Pradesh,50
19/05/20,Arunachal Pradesh,0
19/05/20,Assam,2
19/05/20,Bihar,9
19/05/20,Chandigarh,3
19/05/20,Chhattisgarh,0
19/05/20,Dadar Nagar Haveli,0
19/05/20,Delhi,168
19/05/20,Goa,0
19/05/20,Gujarat,694
19/05/20,Haryana,14
19/05/20,Himachal Pradesh,3
19/05/20,Jammu and Kashmir,15
19/05/20,Jharkhand,3
19/05/20,Karnataka,37
19/05/20,Kerala,4
19/05/20,Ladakh,0
19/05/20,Madhya Pradesh,252
19/05/20,Maharashtra,1249
19/05/20,Manipur,0
19/05/20,Meghalaya,1
19/05/20,Mizoram,0
19/05/20,Odisha,4
19/05/20,Puducherry,1
19/05/20,Punjab,37
19/05/20,Rajasthan,138
19/05/20,Tamil Nadu,81
19/05/20,Telengana,35
19/05/20,Tripura,0
19/05/20,Uttarakhand,1
19/05/20,Uttar Pradesh,118
19/05/20,West Bengal,244
20/05/20,Andaman and Nicobar Islands,0
20/05/20,Andhra Pradesh,52
20/05/20,Arunachal Pradesh,0
20/05/20,Assam,4
20/05/20,Bihar,9
20/05/20,Chandigarh,3
20/05/20,Chhattisgarh,0
20/05/20,Dadar Nagar Haveli,0
20/05/20,Delhi,168
20/05/20,Goa,0
20/05/20,Gujarat,719
20/05/20,Haryana,14
20/05/20,Himachal Pradesh,3
20/05/20,Jammu and Kashmir,17
20/05/20,Jharkhand,3
20/05/20,Karnataka,40
20/05/20,Kerala,4
20/05/20,Ladakh,0
20/05/20,Madhya Pradesh,258
20/05/20,Maharashtra,1325
20/05/20,Manipur,0
20/05/20,Meghalaya,1
20/05/20,Mizoram,0
20/05/20,Odisha,5
20/05/20,Puducherry,1
20/05/20,Punjab,38
20/05/20,Rajasthan,143
20/05/20,Tamil Nadu,84
20/05/20,Telengana,38
20/05/20,Tripura,0
20/05/20,Uttarakhand,1
20/05/20,Uttar Pradesh,123
20/05/20,West Bengal,250
20/05/20,Cases being reassigned to states,0
21/05/20,Andaman and Nicobar Islands,0
21/05/20,Andhra Pradesh,53
21/05/20,Arunachal Pradesh,0
21/05/20,Assam,4
21/05/20,Bihar,10
21/05/20,Chandigarh,3
21/05/20,Chhattisgarh,0
21/05/20,Dadar Nagar Haveli,0
21/05/20,Delhi,176
21/05/20,Goa,0
21/05/20,Gujarat,749
21/05/20,Haryana,14
21/05/20,Himachal Pradesh,3
21/05/20,Jammu and Kashmir,18
21/05/20,Jharkhand,3
21/05/20,Karnataka,41
21/05/20,Kerala,4
21/05/20,Ladakh,0
21/05/20,Madhya Pradesh,267
21/05/20,Maharashtra,1390
21/05/20,Manipur,0
21/05/20,Meghalaya,1
21/05/20,Mizoram,0
21/05/20,Odisha,6
21/05/20,Puducherry,0
21/05/20,Punjab,38
21/05/20,Rajasthan,147
21/05/20,Tamil Nadu,87
21/05/20,Telengana,40
21/05/20,Tripura,0
21/05/20,Uttarakhand,1
21/05/20,Uttar Pradesh,127
21/05/20,West Bengal,253
21/05/20,Cases being reassigned to states,0
22/05/20,Andaman and Nicobar Islands,0
22/05/20,Andhra Pradesh,53
22/05/20,Arunachal Pradesh,0
22/05/20,Assam,4
22/05/20,Bihar,11
22/05/20,Chandigarh,3
22/05/20,Chhattisgarh,0
22/05/20,Dadar Nagar Haveli,0
22/05/20,Delhi,194
22/05/20,Goa,0
22/05/20,Gujarat,773
22/05/20,Haryana,15
22/05/20,Himachal Pradesh,3
22/05/20,Jammu and Kashmir,20
22/05/20,Jharkhand,3
22/05/20,Karnataka,41
22/05/20,Kerala,4
22/05/20,Ladakh,0
22/05/20,Madhya Pradesh,270
22/05/20,Maharashtra,1454
22/05/20,Manipur,0
22/05/20,Meghalaya,1
22/05/20,Mizoram,0
22/05/20,Odisha,7
22/05/20,Puducherry,0
22/05/20,Punjab,39
22/05/20,Rajasthan,151
22/05/20,Tamil Nadu,94
22/05/20,Telengana,45
22/05/20,Tripura,0
22/05/20,Uttarakhand,1
22/05/20,Uttar Pradesh,138
22/05/20,West Bengal,259
22/05/20,Cases being reassigned to states,0
23/05/20,Andaman and Nicobar Islands,0
23/05/20,Andhra Pradesh,55
23/05/20,Arunachal Pradesh,0
23/05/20,Assam,4
23/05/20,Bihar,11
23/05/20,Chandigarh,3
23/05/20,Chhattisgarh,0
23/05/20,Dadar Nagar Haveli,0
23/05/20,Delhi,208
23/05/20,Goa,0
23/05/20,Gujarat,802
23/05/20,Haryana,16
23/05/20,Himachal Pradesh,3
23/05/20,Jammu and Kashmir,20
23/05/20,Jharkhand,3
23/05/20,Karnataka,41
23/05/20,Kerala,4
23/05/20,Ladakh,0
23/05/20,Madhya Pradesh,272
23/05/20,Maharashtra,1517
23/05/20,Manipur,0
23/05/20,Meghalaya,1
23/05/20,Mizoram,0
23/05/20,Odisha,7
23/05/20,Puducherry,0
23/05/20,Punjab,39
23/05/20,Rajasthan,153
23/05/20,Tamil Nadu,98
23/05/20,Telengana,45
23/05/20,Tripura,0
23/05/20,Uttarakhand,1
23/05/20,Uttar Pradesh,152
23/05/20,West Bengal,265
23/05/20,Cases being reassigned to states,0
24/05/20,Andaman and Nicobar Islands,0
24/05/20,Andhra Pradesh,56
24/05/20,Arunachal Pradesh,0
24/05/20,Assam,4
24/05/20,Bihar,11
24/05/20,Chandigarh,3
24/05/20,Chhattisgarh,0
24/05/20,Dadar Nagar Haveli,0
24/05/20,Delhi,231
24/05/20,Goa,0
24/05/20,Gujarat,829
24/05/20,Haryana,16
24/05/20,Himachal Pradesh,3
24/05/20,Jammu and Kashmir,21
24/05/20,Jharkhand,4
24/05/20,Karnataka,42
24/05/20,Kerala,4
24/05/20,Ladakh,0
24/05/20,Madhya Pradesh,281
24/05/20,Maharashtra,1577
24/05/20,Manipur,0
24/05/20,Meghalaya,1
24/05/20,Mizoram,0
24/05/20,Odisha,7
24/05/20,Puducherry,0
24/05/20,Punjab,39
24/05/20,Rajasthan,160
24/05/20,Sikkim,0
24/05/20,Tamil Nadu,103
24/05/20,Telengana,49
24/05/20,Tripura,0
24/05/20,Uttarakhand,2
24/05/20,Uttar Pradesh,155
24/05/20,West Bengal,269
24/05/20,Cases being reassigned to states,0
25/05/20,Andaman and Nicobar Islands,0
25/05/20,Andhra Pradesh,56
25/05/20,Arunachal Pradesh,0
25/05/20,Assam,4
25/05/20,Bihar,13
25/05/20,Chandigarh,3
25/05/20,Chhattisgarh,0
25/05/20,Dadar Nagar Haveli,0
25/05/20,Delhi,261
25/05/20,Goa,0
25/05/20,Gujarat,858
25/05/20,Haryana,16
25/05/20,Himachal Pradesh,3
25/05/20,Jammu and Kashmir,21
25/05/20,Jharkhand,4
25/05/20,Karnataka,42
25/05/20,Kerala,4
25/05/20,Ladakh,0
25/05/20,Madhya Pradesh,290
25/05/20,Maharashtra,1635
25/05/20,Manipur,0
25/05/20,Meghalaya,1
25/05/20,Mizoram,0
25/05/20,Odisha,7
25/05/20,Puducherry,0
25/05/20,Punjab,40
25/05/20,Rajasthan,163
25/05/20,Sikkim,0
25/05/20,Tamil Nadu,111
25/05/20,Telengana,53
25/05/20,Tripura,0
25/05/20,Uttarakhand,3
25/05/20,Uttar Pradesh,161
25/05/20,West Bengal,272
25/05/20,Cases being reassigned to states,0
26/05/20,Andaman and Nicobar Islands,0
26/05/20,Andhra Pradesh,56
26/05/20,Arunachal Pradesh,0
26/05/20,Assam,4
26/05/20,Bihar,13
26/05/20,Chandigarh,3
26/05/20,Chhattisgarh,0
26/05/20,Dadar Nagar Haveli,0
26/05/20,Delhi,276
26/05/20,Goa,0
26/05/20,Gujarat,888
26/05/20,Haryana,16
26/05/20,Himachal Pradesh,5
26/05/20,Jammu and Kashmir,23
26/05/20,Jharkhand,4
26/05/20,Karnataka,44
26/05/20,Kerala,5
26/05/20,Ladakh,0
26/05/20,Madhya Pradesh,300
26/05/20,Maharashtra,1695
26/05/20,Manipur,0
26/05/20,Meghalaya,1
26/05/20,Mizoram,0
26/05/20,Nagaland,0
26/05/20,Odisha,7
26/05/20,Puducherry,0
26/05/20,Punjab,40
26/05/20,Rajasthan,167
26/05/20,Sikkim,0
26/05/20,Tamil Nadu,118
26/05/20,Telengana,56
26/05/20,Tripura,0
26/05/20,Uttarakhand,3
26/05/20,Uttar Pradesh,165
26/05/20,West Bengal,278
26/05/20,Cases being reassigned to states,0
27/05/20,Andaman and Nicobar Islands,0
27/05/20,Andhra Pradesh,57
27/05/20,Arunachal Pradesh,0
27/05/20,Assam,4
27/05/20,Bihar,13
27/05/20,Chandigarh,4
27/05/20,Chhattisgarh,0
27/05/20,Dadar Nagar Haveli,0
27/05/20,Delhi,288
27/05/20,Goa,0
27/05/20,Gujarat,915
27/05/20,Haryana,17
27/05/20,Himachal Pradesh,5
27/05/20,Jammu and Kashmir,24
27/05/20,Jharkhand,4
27/05/20,Karnataka,44
27/05/20,Kerala,6
27/05/20,Ladakh,0
27/05/20,Madhya Pradesh,305
27/05/20,Maharashtra,1792
27/05/20,Manipur,0
27/05/20,Meghalaya,1
27/05/20,Mizoram,0
27/05/20,Nagaland,0
27/05/20,Odisha,7
27/05/20,Puducherry,0
27/05/20,Punjab,40
27/05/20,Rajasthan,170
27/05/20,Sikkim,0
27/05/20,Tamil Nadu,127
27/05/20,Telengana,57
27/05/20,Tripura,0
27/05/20,Uttarakhand,4
27/05/20,Uttar Pradesh,170
27/05/20,West Bengal,283
27/05/20,Cases being reassigned to states,0
28/05/20,Andaman and Nicobar Islands,0
28/05/20,Andhra Pradesh,58
28/05/20,Arunachal Pradesh,0
28/05/20,Assam,4
28/05/20,Bihar,15
28/05/20,Chandigarh,4
28/05/20,Chhattisgarh,0
28/05/20,Dadar Nagar Haveli,0
28/05/20,Delhi,303
28/05/20,Goa,0
28/05/20,Gujarat,938
28/05/20,Haryana,18
28/05/20,Himachal Pradesh,5
28/05/20,Jammu and Kashmir,26
28/05/20,Jharkhand,4
28/05/20,Karnataka,47
28/05/20,Kerala,7
28/05/20,Ladakh,0
28/05/20,Madhya Pradesh,313
28/05/20,Maharashtra,1897
28/05/20,Manipur,0
28/05/20,Meghalaya,1
28/05/20,Mizoram,0
28/05/20,Nagaland,0
28/05/20,Odisha,7
28/05/20,Puducherry,0
28/05/20,Punjab,40
28/05/20,Rajasthan,173
28/05/20,Sikkim,0
28/05/20,Tamil Nadu,133
28/05/20,Telengana,63
28/05/20,Tripura,0
28/05/20,Uttarakhand,4
28/05/20,Uttar Pradesh,182
28/05/20,West Bengal,289
28/05/20,Cases being reassigned to states,0
29/05/20,Andaman and Nicobar Islands,0
29/05/20,Andhra Pradesh,59
29/05/20,Arunachal Pradesh,0
29/05/20,Assam,4
29/05/20,Bihar,15
29/05/20,Chandigarh,4
29/05/20,Chhattisgarh,0
29/05/20,Dadar Nagar Haveli,0
29/05/20,Delhi,316
29/05/20,Goa,0
29/05/20,Gujarat,960
29/05/20,Haryana,19
29/05/20,Himachal Pradesh,5
29/05/20,Jammu and Kashmir,27
29/05/20,Jharkhand,4
29/05/20,Karnataka,47
29/05/20,Kerala,7
29/05/20,Ladakh,0
29/05/20,Madhya Pradesh,321
29/05/20,Maharashtra,1982
29/05/20,Manipur,0
29/05/20,Meghalaya,1
29/05/20,Mizoram,0
29/05/20,Nagaland,0
29/05/20,Odisha,7
29/05/20,Puducherry,0
29/05/20,Punjab,40
29/05/20,Rajasthan,180
29/05/20,Sikkim,0
29/05/20,Tamil Nadu,145
29/05/20,Telengana,67
29/05/20,Tripura,0
29/05/20,Uttarakhand,4
29/05/20,Uttar Pradesh,197
29/05/20,West Bengal,295
29/05/20,Cases being reassigned to states,0
30/05/20,Andaman and Nicobar Islands,0
30/05/20,Andhra Pradesh,60
30/05/20,Arunachal Pradesh,0
30/05/20,Assam,4
30/05/20,Bihar,15
30/05/20,Chandigarh,4
30/05/20,Chhattisgarh,1
30/05/20,Dadar Nagar Haveli,0
30/05/20,Delhi,398
30/05/20,Goa,0
30/05/20,Gujarat,980
30/05/20,Haryana,19
30/05/20,Himachal Pradesh,5
30/05/20,Jammu and Kashmir,28
30/05/20,Jharkhand,5
30/05/20,Karnataka,48
30/05/20,Kerala,8
30/05/20,Ladakh,0
30/05/20,Madhya Pradesh,334
30/05/20,Maharashtra,2098
30/05/20,Manipur,0
30/05/20,Meghalaya,1
30/05/20,Mizoram,0
30/05/20,Nagaland,0
30/05/20,Odisha,7
30/05/20,Puducherry,0
30/05/20,Punjab,42
30/05/20,Rajasthan,184
30/05/20,Sikkim,0
30/05/20,Tamil Nadu,154
30/05/20,Telengana,71
30/05/20,Tripura,0
30/05/20,Uttarakhand,5
30/05/20,Uttar Pradesh,198
30/05/20,West Bengal,302
30/05/20,Cases being reassigned to states,0
31/05/20,Andaman and Nicobar Islands,0
31/05/20,Andhra Pradesh,60
31/05/20,Arunachal Pradesh,0
31/05/20,Assam,4
31/05/20,Bihar,20
31/05/20,Chandigarh,4
31/05/20,Chhattisgarh,1
31/05/20,Dadar Nagar Haveli,0
31/05/20,Delhi,416
31/05/20,Goa,0
31/05/20,Gujarat,1007
31/05/20,Haryana,20
31/05/20,Himachal Pradesh,5
31/05/20,Jammu and Kashmir,28
31/05/20,Jharkhand,5
31/05/20,Karnataka,48
31/05/20,Kerala,9
31/05/20,Ladakh,0
31/05/20,Madhya Pradesh,343
31/05/20,Maharashtra,2197
31/05/20,Manipur,0
31/05/20,Meghalaya,1
31/05/20,Mizoram,0
31/05/20,Nagaland,0
31/05/20,Odisha,7
31/05/20,Puducherry,0
31/05/20,Punjab,44
31/05/20,Rajasthan,193
31/05/20,Sikkim,0
31/05/20,Tamil Nadu,160
31/05/20,Telengana,77
31/05/20,Tripura,0
31/05/20,Uttarakhand,5
31/05/20,Uttar Pradesh,201
31/05/20,West Bengal,309
31/05/20,Cases being reassigned to states,0
1/6/2020,Andaman and Nicobar Islands,0
1/6/2020,Andhra Pradesh,62
1/6/2020,Arunachal Pradesh,0
1/6/2020,Assam,4
1/6/2020,Bihar,21
1/6/2020,Chandigarh,4
1/6/2020,Chhattisgarh,1
1/6/2020,Dadar Nagar Haveli,0
1/6/2020,Delhi,473
1/6/2020,Goa,0
1/6/2020,Gujarat,1038
1/6/2020,Haryana,20
1/6/2020,Himachal Pradesh,5
1/6/2020,Jammu and Kashmir,28
1/6/2020,Jharkhand,5
1/6/2020,Karnataka,51
1/6/2020,Kerala,9
1/6/2020,Ladakh,0
1/6/2020,Madhya Pradesh,350
1/6/2020,Maharashtra,2286
1/6/2020,Manipur,0
1/6/2020,Meghalaya,1
1/6/2020,Mizoram,0
1/6/2020,Nagaland,0
1/6/2020,Odisha,7
1/6/2020,Puducherry,0
1/6/2020,Punjab,45
1/6/2020,Rajasthan,194
1/6/2020,Sikkim,0
1/6/2020,Tamil Nadu,173
1/6/2020,Telengana,82
1/6/2020,Tripura,0
1/6/2020,Uttarakhand,5
1/6/2020,Uttar Pradesh,213
1/6/2020,West Bengal,317
1/6/2020,Cases being reassigned to states,0
2/6/2020,Andaman and Nicobar Islands,0
2/6/2020,Andhra Pradesh,64
2/6/2020,Arunachal Pradesh,0
2/6/2020,Assam,4
2/6/2020,Bihar,24
2/6/2020,Chandigarh,4
2/6/2020,Chhattisgarh,1
2/6/2020,Dadar Nagar Haveli,0
2/6/2020,Delhi,523
2/6/2020,Goa,0
2/6/2020,Gujarat,1063
2/6/2020,Haryana,21
2/6/2020,Himachal Pradesh,5
2/6/2020,Jammu and Kashmir,31
2/6/2020,Jharkhand,5
2/6/2020,Karnataka,52
2/6/2020,Kerala,10
2/6/2020,Ladakh,0
2/6/2020,Madhya Pradesh,358
2/6/2020,Maharashtra,2362
2/6/2020,Manipur,0
2/6/2020,Meghalaya,1
2/6/2020,Mizoram,0
2/6/2020,Nagaland,0
2/6/2020,Odisha,7
2/6/2020,Puducherry,0
2/6/2020,Punjab,45
2/6/2020,Rajasthan,198
2/6/2020,Sikkim,0
2/6/2020,Tamil Nadu,184
2/6/2020,Telengana,88
2/6/2020,Tripura,0
2/6/2020,Uttarakhand,6
2/6/2020,Uttar Pradesh,217
2/6/2020,West Bengal,325
2/6/2020,Cases being reassigned to states,0
3/6/2020,Andaman and Nicobar Islands,0
3/6/2020,Andhra Pradesh,64
3/6/2020,Arunachal Pradesh,0
3/6/2020,Assam,4
3/6/2020,Bihar,24
3/6/2020,Chandigarh,5
3/6/2020,Chhattisgarh,1
3/6/2020,Dadar Nagar Haveli,0
3/6/2020,Delhi,556
3/6/2020,Goa,0
3/6/2020,Gujarat,1092
3/6/2020,Haryana,23
3/6/2020,Himachal Pradesh,5
3/6/2020,Jammu and Kashmir,33
3/6/2020,Jharkhand,5
3/6/2020,Karnataka,52
3/6/2020,Kerala,11
3/6/2020,Ladakh,1
3/6/2020,Madhya Pradesh,364
3/6/2020,Maharashtra,2465
3/6/2020,Manipur,0
3/6/2020,Meghalaya,1
3/6/2020,Mizoram,0
3/6/2020,Nagaland,0
3/6/2020,Odisha,7
3/6/2020,Puducherry,0
3/6/2020,Punjab,46
3/6/2020,Rajasthan,203
3/6/2020,Sikkim,0
3/6/2020,Tamil Nadu,197
3/6/2020,Telengana,92
3/6/2020,Tripura,0
3/6/2020,Uttarakhand,7
3/6/2020,Uttar Pradesh,222
3/6/2020,West Bengal,335
3/6/2020,Cases being reassigned to states,0
4/6/2020,Andaman and Nicobar Islands,0
4/6/2020,Andhra Pradesh,68
4/6/2020,Arunachal Pradesh,0
4/6/2020,Assam,4
4/6/2020,Bihar,25
4/6/2020,Chandigarh,5
4/6/2020,Chhattisgarh,2
4/6/2020,Dadar Nagar Haveli,0
4/6/2020,Delhi,606
4/6/2020,Goa,0
4/6/2020,Gujarat,1122
4/6/2020,Haryana,23
4/6/2020,Himachal Pradesh,5
4/6/2020,Jammu and Kashmir,34
4/6/2020,Jharkhand,5
4/6/2020,Karnataka,53
4/6/2020,Kerala,11
4/6/2020,Ladakh,1
4/6/2020,Madhya Pradesh,371
4/6/2020,Maharashtra,2587
4/6/2020,Manipur,0
4/6/2020,Meghalaya,1
4/6/2020,Mizoram,0
4/6/2020,Nagaland,0
4/6/2020,Odisha,7
4/6/2020,Puducherry,0
4/6/2020,Punjab,47
4/6/2020,Rajasthan,209
4/6/2020,Sikkim,0
4/6/2020,Tamil Nadu,208
4/6/2020,Telengana,99
4/6/2020,Tripura,0
4/6/2020,Uttarakhand,8
4/6/2020,Uttar Pradesh,229
4/6/2020,West Bengal,345
4/6/2020,Cases being reassigned to states,0
5/6/2020,Andaman and Nicobar Islands,0
5/6/2020,Andhra Pradesh,71
5/6/2020,Arunachal Pradesh,0
5/6/2020,Assam,4
5/6/2020,Bihar,29
5/6/2020,Chandigarh,5
5/6/2020,Chhattisgarh,2
5/6/2020,Dadar Nagar Haveli,0
5/6/2020,Delhi,650
5/6/2020,Goa,0
5/6/2020,Gujarat,1155
5/6/2020,Haryana,24
5/6/2020,Himachal Pradesh,5
5/6/2020,Jammu and Kashmir,35
5/6/2020,Jharkhand,6
5/6/2020,Karnataka,57
5/6/2020,Kerala,14
5/6/2020,Ladakh,1
5/6/2020,Madhya Pradesh,377
5/6/2020,Maharashtra,2710
5/6/2020,Manipur,0
5/6/2020,Meghalaya,1
5/6/2020,Mizoram,0
5/6/2020,Nagaland,0
5/6/2020,Odisha,7
5/6/2020,Puducherry,0
5/6/2020,Punjab,47
5/6/2020,Rajasthan,213
5/6/2020,Sikkim,0
5/6/2020,Tamil Nadu,220
5/6/2020,Telengana,105
5/6/2020,Tripura,0
5/6/2020,Uttarakhand,10
5/6/2020,Uttar Pradesh,245
5/6/2020,West Bengal,355
5/6/2020,Cases being reassigned to states,0
6/6/2020,Andaman and Nicobar Islands,0
6/6/2020,Andhra Pradesh,73
